Date/Time,Battery Remaining,Battery Current,Battery Voltage,Battery Temp,Battery Status,Battery Manufacturing Date,Battery Serial Number,Battery Part Number,Battery Rated Capacity (mAh),Battery Decommission Status,Battery Base Cumulative Charge (mAh),Battery Error Status,Battery Present Capacity (mAh),Battery Health Percentage (%),Battery Percent Decommission Threshold (%),Battery Present Charge (mAh),Battery Total Cumulative Charge (mAh),Battery Secs Since First Use (secs),Battery Time Remaining (mins),Battery Time to Full (mins),Battery Cycles,Ti Temp,Ti SOC,Ti Volt,Ti Current,Qti Temp,Qti SOC,Qti Volt,Qti Current,Charger Type,Screen State,Screen Brightness,Boot Count,Boot Reason,Event Type,Event Details
2023-09-12 10:43:49:525,8,2305940,3762,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,475,5924,582731,65535,219,0,24,8,3572,2320,230,8,3762781,2305940,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:50:619,8,2303193,3763,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,475,5924,582731,65535,219,0,24,8,3572,2320,230,8,3763171,2303193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:51:734,8,2299836,3762,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,478,5924,582736,65535,219,0,24,8,3573,2320,230,8,3762003,2299836,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:52:851,8,2303498,3763,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,478,5924,582736,65535,219,0,24,8,3573,2320,230,8,3762976,2301057,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:53:967,8,2301972,3764,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,478,5924,582736,65535,219,0,24,8,3573,2320,230,8,3764338,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:55:086,8,2304414,3764,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,478,5924,582736,65535,219,0,24,8,3573,2320,230,8,3764728,2304414,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:56:196,8,2301972,3764,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,478,5924,582736,65535,219,0,24,8,3573,2320,230,8,3764338,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:57:308,8,2304414,3764,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,482,5924,582741,65535,219,0,24,8,3574,2321,230,8,3764533,2304414,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:58:416,8,2301972,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,482,5924,582741,65535,219,0,24,8,3574,2321,230,8,3765506,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:43:59:555,8,2301362,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,482,5924,582741,65535,219,0,24,8,3574,2321,230,8,3765117,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:00:675,8,2301667,3764,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,482,5924,582741,65535,219,0,24,8,3574,2321,230,8,3764728,2302277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:01:789,8,2303498,3763,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,486,5924,582747,65535,219,0,24,8,3574,2319,230,8,3763560,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:02:904,8,2301362,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,486,5924,582747,65535,219,0,24,8,3574,2319,230,8,3765506,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:04:014,8,2302583,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,486,5924,582747,65535,219,0,24,8,3574,2319,230,8,3765311,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:05:128,8,2300141,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,486,5924,582747,65535,219,0,24,8,3574,2319,230,8,3765895,2300141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:06:237,8,2303193,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,486,5924,582747,65535,219,0,24,8,3574,2319,230,8,3765895,2303193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:07:352,8,2301667,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,489,5924,582752,65535,219,0,24,8,3575,2320,230,8,3765895,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:08:472,8,2303193,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,489,5924,582752,65535,219,0,24,8,3575,2320,230,8,3766285,2303193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:09:591,8,2301972,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,489,5924,582752,65535,219,0,24,8,3575,2320,230,8,3766479,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:10:713,8,2298920,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,489,5924,582752,65535,219,0,24,8,3575,2320,230,8,3766869,2298920,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:11:810,8,2304109,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,492,5924,582757,65535,218,0,24,8,3576,2320,230,8,3765895,2299836,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:12:946,8,2304719,3765,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,492,5924,582757,65535,218,0,24,8,3576,2320,230,8,3765895,2304719,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:14:041,8,2306245,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,492,5924,582757,65535,218,0,24,8,3576,2320,230,8,3766869,2306245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:15:165,8,2304109,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,492,5924,582757,65535,218,0,24,8,3576,2320,230,8,3766479,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:16:273,8,2304109,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,492,5924,582757,65535,218,0,24,8,3576,2320,230,8,3766869,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:17:390,8,2300752,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,495,5924,582762,65535,218,0,24,8,3577,2320,230,8,3767258,2300752,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:18:511,8,2301362,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,495,5924,582762,65535,218,0,24,8,3577,2320,230,8,3767258,2300141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:19:614,8,2300446,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,495,5924,582762,65535,218,0,24,8,3577,2320,230,8,3767842,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:20:727,8,2299836,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,495,5924,582762,65535,218,0,24,8,3577,2320,230,8,3767063,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:21:831,8,2298310,3766,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,495,5924,582762,65535,218,0,24,8,3577,2320,230,8,3766869,2300752,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:22:935,8,2303498,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,498,5924,582767,65535,218,0,24,8,3577,2318,230,8,3767258,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:24:039,8,2302583,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,498,5924,582767,65535,218,0,24,8,3577,2318,230,8,3768036,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:25:163,8,2303193,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,498,5924,582767,65535,218,0,24,8,3577,2318,230,8,3768036,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:26:248,8,2300446,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,498,5924,582767,65535,218,0,24,8,3577,2318,230,8,3768815,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:27:355,8,2300141,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,502,5924,582772,65535,218,0,24,8,3578,2320,230,8,3768036,2298310,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:28:473,8,2301972,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,502,5924,582772,65535,218,0,24,8,3578,2320,230,8,3768620,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:29:579,8,2304414,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,502,5924,582772,65535,218,0,24,8,3578,2320,230,8,3768620,2304414,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:30:691,8,2302277,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,502,5924,582772,65535,218,0,24,8,3578,2320,230,8,3768620,2302277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:31:808,8,2303498,3767,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,502,5924,582772,65535,218,0,24,8,3578,2320,230,8,3767842,2303498,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:32:933,9,2299531,3768,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,505,5924,582777,65535,218,0,24,9,3578,2319,230,9,3768036,2299531,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:34:023,9,2301057,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,505,5924,582777,65535,218,0,24,9,3578,2319,230,9,3769399,2301057,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:35:131,9,2301972,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,505,5924,582777,65535,218,0,24,9,3578,2319,230,9,3769009,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:36:251,9,2303498,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,505,5924,582777,65535,218,0,24,9,3578,2319,230,9,3768815,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:37:365,9,2302888,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,505,5924,582777,65535,218,0,24,9,3578,2319,230,9,3769983,2302888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:38:477,9,2301667,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,508,5924,582782,65535,218,0,24,9,3579,2319,230,9,3769593,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:39:590,9,2301667,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,508,5924,582782,65535,218,0,24,9,3579,2319,230,9,3769399,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:40:687,9,2300752,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,508,5924,582782,65535,218,0,24,9,3579,2319,230,9,3769788,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:41:796,9,2299226,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,508,5924,582782,65535,218,0,24,9,3579,2319,230,9,3768036,2297089,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:42:912,9,2300752,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,511,5924,582787,65535,218,0,24,9,3579,2320,230,9,3769204,2300752,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:44:032,9,2302583,3769,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,511,5924,582787,65535,218,0,24,9,3579,2320,230,9,3769593,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:45:137,9,2300752,3770,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,511,5924,582787,65535,218,0,24,9,3579,2320,230,9,3770372,2300752,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:46:249,9,2301667,3770,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,511,5924,582787,65535,218,0,24,9,3579,2320,230,9,3770761,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:47:356,9,2303803,3770,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,511,5924,582787,65535,218,0,24,9,3579,2320,230,9,3770372,2303803,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:48:470,9,2304109,3770,230,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,515,5924,582793,65535,218,0,24,9,3580,2319,230,9,3770761,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:49:577,9,2300141,3770,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,515,5924,582793,65535,218,0,24,9,3580,2319,240,9,3770956,2300141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:50:691,9,2300752,3770,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,515,5924,582793,65535,218,0,24,9,3580,2319,240,9,3770761,2300752,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:51:797,9,2299836,3769,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,515,5924,582793,65535,218,0,24,9,3580,2319,240,9,3769399,2299836,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:52:915,9,2301362,3769,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,518,5924,582798,65535,218,0,24,9,3580,2318,240,9,3769983,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:54:003,9,2300446,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,518,5924,582798,65535,218,0,24,9,3580,2318,240,9,3771345,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:55:118,9,2302277,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,518,5924,582798,65535,218,0,24,9,3580,2318,240,9,3771540,2298920,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:56:232,9,2302277,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,518,5924,582798,65535,218,0,24,9,3580,2318,240,9,3772124,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:57:345,9,2304109,3770,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,518,5924,582798,65535,218,0,24,9,3580,2318,240,9,3770761,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:58:429,9,2302583,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,522,5924,582803,65535,218,0,24,9,3581,2321,240,9,3771150,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:44:59:549,9,2301972,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,522,5924,582803,65535,218,0,24,9,3581,2321,240,9,3771929,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:00:666,9,2303803,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,522,5924,582803,65535,218,0,24,9,3581,2321,240,9,3771734,2303803,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:01:773,9,2301057,3770,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,522,5924,582803,65535,218,0,24,9,3581,2321,240,9,3770761,2301057,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:02:893,9,2301057,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,522,5924,582803,65535,218,0,24,9,3581,2321,240,9,3771345,2301057,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:04:011,9,2303193,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,525,5924,582808,65535,218,0,24,9,3581,2319,240,9,3771734,2303193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:05:111,9,2299836,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,525,5924,582808,65535,218,0,24,9,3581,2319,240,9,3772318,2299836,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:06:217,9,2303498,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,525,5924,582808,65535,218,0,24,9,3581,2319,240,9,3771540,2303498,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:07:333,9,2301057,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,525,5924,582808,65535,218,0,24,9,3581,2319,240,9,3772124,2301057,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:08:451,9,2301667,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,528,5924,582813,65535,218,0,24,9,3581,2320,240,9,3772124,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:09:558,9,2302277,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,528,5924,582813,65535,218,0,24,9,3581,2320,240,9,3772124,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:10:672,9,2301667,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,528,5924,582813,65535,218,0,24,9,3581,2320,240,9,3772318,2304414,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:11:781,9,2298005,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,528,5924,582813,65535,218,0,24,9,3581,2320,240,9,3771150,2298005,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:12:902,9,2302888,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,528,5924,582813,65535,218,0,24,9,3581,2320,240,9,3772513,2302888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:14:009,9,2304109,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,531,5924,582818,65535,217,0,24,9,3581,2320,240,9,3772513,2304109,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:15:117,9,2303498,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,531,5924,582818,65535,217,0,24,9,3581,2320,240,9,3773097,2303498,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:16:229,9,2301972,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,531,5924,582818,65535,217,0,24,9,3581,2320,240,9,3772318,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:17:335,9,2302277,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,531,5924,582818,65535,217,0,24,9,3581,2320,240,9,3772707,2302277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:18:451,9,2302583,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,535,5924,582823,65535,217,0,24,9,3582,2320,240,9,3773291,2302583,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:19:561,9,2299226,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,535,5924,582823,65535,217,0,24,9,3582,2320,240,9,3773291,2299226,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:20:673,9,2300446,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,535,5924,582823,65535,217,0,24,9,3582,2320,240,9,3773291,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:21:789,9,2297395,3771,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,535,5924,582823,65535,217,0,24,9,3582,2320,240,9,3771540,2297395,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:22:916,9,2302277,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,535,5924,582823,65535,217,0,24,9,3582,2320,240,9,3772124,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:24:029,9,2303193,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,538,5924,582828,65535,217,0,24,9,3582,2319,240,9,3773097,2303193,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:25:157,9,2302888,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,538,5924,582828,65535,217,0,24,9,3582,2319,240,9,3773097,2302888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:26:269,9,2301667,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,538,5924,582828,65535,217,0,24,9,3582,2319,240,9,3773097,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:27:357,9,2302888,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,538,5924,582828,65535,217,0,24,9,3582,2319,240,9,3773681,2302888,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:28:441,9,2303193,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,538,5924,582828,65535,217,0,24,9,3582,2319,240,9,3773291,2305329,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:29:549,9,2303803,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,541,5924,582833,65535,217,0,25,9,3583,2320,240,9,3773875,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:30:657,9,2301362,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,541,5924,582833,65535,217,0,25,9,3583,2320,240,9,3773875,2301362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:31:774,9,2302277,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,541,5924,582833,65535,217,0,25,9,3583,2320,240,9,3772513,2302277,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:32:874,9,2305024,3772,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,541,5924,582833,65535,217,0,25,9,3583,2320,240,9,3772707,2305024,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:33:992,9,2299836,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,545,5924,582839,65535,217,0,25,9,3583,2319,240,9,3773875,2299836,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:35:092,9,2301972,3774,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,545,5924,582839,65535,217,0,25,9,3583,2319,240,9,3774070,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:36:197,9,2300446,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,545,5924,582839,65535,217,0,25,9,3583,2319,240,9,3773875,2300446,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:37:311,9,2306245,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,545,5924,582839,65535,217,0,25,9,3583,2319,240,9,3773875,2306245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:38:417,9,2303803,3774,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,545,5924,582839,65535,217,0,25,9,3583,2319,240,9,3774264,2303803,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:39:532,9,2300446,3774,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,548,5924,582844,65535,217,0,25,9,3584,2320,240,9,3773875,2300141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:40:635,9,2301667,3774,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,548,5924,582844,65535,217,0,25,9,3584,2320,240,9,3774654,2301667,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:41:751,9,2301972,3773,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,548,5924,582844,65535,217,0,25,9,3584,2320,240,9,3773681,2301972,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 10:45:42:854,9,2301362,3774,240,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,5633,0,6296,100,80,548,5924,582844,65535,217,0,25,9,3584,2320,240,9,3774070,2301362,,1,255,4,shutdown:battery,Heartbeat,
